,content,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,answers,poststrat
5ff53889751711001d738492,#danceAwesome with BLACKPINK,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False,True,It seems very disjointed to me. The voices seemed to be cartoonish. I did not understand what message was supposed to be deliverd.,0.22746671088362372
5ff538967bee69002bf85e53,AWESOME screen 15s,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,I guess the video was more confusing to me than anything else. It took most of the length of the video to really figure out what it was all about.,0.22746671088362372
5ff538f37bee69002bf85e54,#danceAwesome with BLACKPINK,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,Made for kids. Wouldn’t own an Android phone if it were handed to me by Jesus himself. ,0.26719466559585353
5ff5393fc1a2e600253d9242,AWESOME screen 15s,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,not interested ,0.569949708359613
5ff5394a751711001d738495,#danceAwesome with BLACKPINK,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,"Nice color, and great picture.",0.569949708359613
5ff5399332799e001dba6ff6,AWESOME screen 15s,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,True,False,False,A51 phone ,0.569949708359613
5ff539bc93507f0025fce513,#danceAwesome with BLACKPINK,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,True,False,False,"Seemed very contemporary in that a few choice words were stressed with a changing landscape and bright, exciting images shown.",1.2411031058117736
5ff539e861b2a1002320245e,Moments That You Love,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,"The new smart phone by Samsung is simply outstanding, with the variable being only the price compared to the iPhone!",0.7202691925893884
5ff53a2ec1a2e600253d9245,Meet Millie Bobby Brown,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,selling phones,0.7015294154421093
5ff53a402031f8002723161f,Moments That You Love,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,I love samsung.,1.8450090930057121
5ff53a4893507f0025fce515,#danceAwesome with BLACKPINK,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,True,False,True,False,True,False,False,True,It did nothing for my life.,0.22746671088362372
5ff53a4932799e001dba6ff9,AWESOME screen 15s,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False,"Cheap advertisement, didn't show me anything .wouldn""t make me go out and buy one I have several friends that have them and loves the Samsung. I have three Samsung TV's in my home. I have though about buying one.
Love the TV's.



",0.8579231343644844
5ff53a4fc1a2e600253d9247,Meet Millie Bobby Brown,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,True,True,False,True,False,False,Too chippy no enough product info,0.22746671088362372
5ff53a5532799e001dba6ffa,Meet Millie Bobby Brown,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,True,False,False,True,False,Got the message across very well,0.36129321196097486
5ff53a9a32799e001dba6ffc,Moments That You Love,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,True,False,False,good impression,0.22746671088362372
5ff53ac94c8da700323ffd4d,AWESOME is for Everyone,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False,Aimed at a much younger audience than me.,0.22746671088362372
5ff53af72031f80027231621,Meet Millie Bobby Brown,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False,False,It was ok.,1.2716499363778184
5ff53b0a4c8da700323ffd4e,Meet Millie Bobby Brown,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,I’m an Apple person ,0.7202691925893884
5ff53bb04c8da700323ffd51,Meet Millie Bobby Brown,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,I'm impressed.,1.2411031058117736
5ff53bb17bee69002bf85e58,Live Focus How To,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,True,False,Good video and survey,1.3257400053182984
5ff53bd8ce03ef0023bdea71,Live Focus How To,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False,False,video is ok for average joes           SAmsung phones are my favorite pick,0.7202691925893884
5ff53beaccae8e0032e4c57d,Meet Millie Bobby Brown,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,not sure,0.22746671088362372
5ff53c682031f80027231622,Moments That You Love,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,Well done demo of what this phone can do.,0.8579231343644844
5ff53c8bccae8e0032e4c57e,AWESOME camera 15s,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,True,False,False,"The message I received was how much fun you can have, using the Phone, for entertainment purposes.",1.2411031058117736
5ff53cba93507f0025fce51a,Live Focus How To,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,was good,0.26719466559585353
5ff53cdcccae8e0032e4c57f,Live Focus How To,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,True,False,False,Purpose was not  clear,0.22746671088362372
5ff53d00751711001d73849a,Live Focus How To,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,True,True,False,True,False,False,pretty picture / sharp / bright ,0.7202691925893884
5ff53d3fce03ef0023bdea74,Live Focus How To,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,True,False,False,it was ok,0.8579231343644844
5ff53d61ccae8e0032e4c580,Live Focus How To,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,Video was fun informative and up lifting.,0.7202691925893884
5ff53d6dc1a2e600253d924f,Live Focus How To,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,A bit informative but not that impressed,0.22746671088362372
